全国地方公共団体コード,ID,地方公共団体名,種別,所在地_全国地方公共団体コード,町字ID,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,口径,備考
332020,0100005328,岡山県倉敷市,消火栓,332020,,倉敷市玉島長尾宮原,岡山県,倉敷市,,,,133.685453,34.570511,75,公設
332020,0100005329,岡山県倉敷市,消火栓,332020,,倉敷市玉島長尾２２２１番地,岡山県,倉敷市,,,,133.684486,34.570791,75,公設
332020,0100005330,岡山県倉敷市,消火栓,332020,,倉敷市玉島長尾上之町,岡山県,倉敷市,,,,133.68413,34.571101,200,公設
332020,0100005331,岡山県倉敷市,消火栓,332020,,倉敷市玉島長尾下之町,岡山県,倉敷市,,,,133.683469,34.571014,100,公設
332020,0100005332,岡山県倉敷市,消火栓,332020,,倉敷市玉島長尾２４４５,岡山県,倉敷市,,,,133.683264,34.570324,200,公設
332020,0100005333,岡山県倉敷市,消火栓,332020,,倉敷市玉島長尾２４３８,岡山県,倉敷市,,,,133.682511,34.570645,75,公設
332020,0100005334,岡山県倉敷市,消火栓,332020,,倉敷市玉島長尾２４１０,岡山県,倉敷市,,,,133.682622,34.570215,75,公設
332020,0100005335,岡山県倉敷市,消火栓,332020,,倉敷市玉島上成３７３番地,岡山県,倉敷市,,,,133.695691,34.563806,150,公設
332020,0100005337,岡山県倉敷市,消火栓,332020,,倉敷市玉島長尾宮原,岡山県,倉敷市,,,,133.684887,34.569413,75,公設
332020,0100005338,岡山県倉敷市,消火栓,332020,,倉敷市玉島長尾２３４７,岡山県,倉敷市,,,,133.684331,34.56987,100,公設
332020,0100005339,岡山県倉敷市,消火栓,332020,,倉敷市玉島長尾２３９０,岡山県,倉敷市,,,,133.683083,34.569727,200,公設
332020,0100005340,岡山県倉敷市,消火栓,332020,,倉敷市玉島長尾２３２１番地,岡山県,倉敷市,,,,133.683972,34.568938,75,公設
332020,0100005341,岡山県倉敷市,消火栓,332020,,倉敷市玉島長尾２３８６－１,岡山県,倉敷市,,,,133.682708,34.569206,75,公設
332020,0100005342,岡山県倉敷市,消火栓,332020,,倉敷市玉島長尾２６１６番地,岡山県,倉敷市,,,,133.682747,34.568641,200,公設
332020,0100005343,岡山県倉敷市,消火栓,332020,,倉敷市玉島長尾２２８－１,岡山県,倉敷市,,,,133.692469,34.570393,100,公設
332020,0100005344,岡山県倉敷市,消火栓,332020,,倉敷市玉島長尾２４３,岡山県,倉敷市,,,,133.690898,34.570126,100,公設
332020,0100005345,岡山県倉敷市,消火栓,332020,,倉敷市玉島長尾３０３番地７,岡山県,倉敷市,,,,133.688878,34.569801,100,公設
332020,0100005346,岡山県倉敷市,消火栓,332020,,倉敷市玉島上成３３５番地１５　地先,岡山県,倉敷市,,,,133.693654,34.564266,150,公設
332020,0100005347,岡山県倉敷市,消火栓,332020,,倉敷市玉島長尾３００－６,岡山県,倉敷市,,,,133.688434,34.570372,200,公設
332020,0100005348,岡山県倉敷市,消火栓,332020,,倉敷市玉島長尾２７４－５,岡山県,倉敷市,,,,133.687042,34.569491,100,公設
332020,0100005349,岡山県倉敷市,消火栓,332020,,倉敷市玉島長尾５２番地５,岡山県,倉敷市,,,,133.693709,34.568134,150,公設
332020,0100005350,岡山県倉敷市,消火栓,332020,,倉敷市玉島長尾２１２－３,岡山県,倉敷市,,,,133.69172,34.569099,75,公設
332020,0100005351,岡山県倉敷市,消火栓,332020,,倉敷市玉島長尾１９８－２７,岡山県,倉敷市,,,,133.691328,34.568362,100,公設
332020,0100005352,岡山県倉敷市,消火栓,332020,,倉敷市玉島長尾１８７番地１４,岡山県,倉敷市,,,,133.690094,34.56808,100,公設
332020,0100005353,岡山県倉敷市,消火栓,332020,,倉敷市玉島長尾１７７番地６,岡山県,倉敷市,,,,133.688642,34.568469,200,公設
332020,0100005354,岡山県倉敷市,消火栓,332020,,倉敷市玉島長尾１０３番地１,岡山県,倉敷市,,,,133.689067,34.566503,200,公設
332020,0100005355,岡山県倉敷市,消火栓,332020,,倉敷市玉島長尾４８番地４,岡山県,倉敷市,,,,133.693302,34.565304,75,公設
332020,0100005356,岡山県倉敷市,消火栓,332020,,倉敷市玉島長尾４５０番地１４,岡山県,倉敷市,,,,133.690583,34.564824,150,公設
332020,0100005357,岡山県倉敷市,消火栓,332020,,倉敷市玉島上成４４８番地,岡山県,倉敷市,,,,133.692147,34.564972,150,公設
332020,0100005358,岡山県倉敷市,消火栓,332020,,倉敷市玉島長尾２２番地２,岡山県,倉敷市,,,,133.689294,34.564712,300,公設
332020,0100005359,岡山県倉敷市,消火栓,332020,,倉敷市玉島長尾６番地,岡山県,倉敷市,,,,133.687663,34.565563,200,公設
332020,0100005360,岡山県倉敷市,消火栓,332020,,倉敷市玉島長尾２３０５－５,岡山県,倉敷市,,,,133.685129,34.569021,100,公設
332020,0100005361,岡山県倉敷市,消火栓,332020,,倉敷市玉島長尾１４８－２,岡山県,倉敷市,,,,133.684972,34.568014,100,公設
332020,0100005362,岡山県倉敷市,消火栓,332020,,倉敷市玉島長尾２６１８,岡山県,倉敷市,,,,133.681731,34.56842,200,公設
332020,0100005363,岡山県倉敷市,消火栓,332020,,倉敷市玉島長尾２６２８－３,岡山県,倉敷市,,,,133.680851,34.569041,75,公設
332020,0100005364,岡山県倉敷市,消火栓,332020,,倉敷市玉島長尾２６２７,岡山県,倉敷市,,,,133.679618,34.569316,75,公設
332020,0100005365,岡山県倉敷市,消火栓,332020,,倉敷市玉島長尾３０２７番地,岡山県,倉敷市,,,,133.678835,34.572518,100,公設
332020,0100005366,岡山県倉敷市,消火栓,332020,,倉敷市玉島長尾３０００番地,岡山県,倉敷市,,,,133.678619,34.570595,150,公設
332020,0100005368,岡山県倉敷市,消火栓,332020,,倉敷市玉島上成１１３番地９　地先,岡山県,倉敷市,,,,133.69646,34.562343,200,公設
332020,0100005369,岡山県倉敷市,消火栓,332020,,倉敷市玉島長尾２６６９番地,岡山県,倉敷市,,,,133.678437,34.569016,150,公設
332020,0100005370,岡山県倉敷市,消火栓,332020,,倉敷市玉島長尾２９７１番地５,岡山県,倉敷市,,,,133.677683,34.569844,100,公設
332020,0100005371,岡山県倉敷市,消火栓,332020,,倉敷市玉島長尾２９５０番地３,岡山県,倉敷市,,,,133.677255,34.569908,100,公設
332020,0100005372,岡山県倉敷市,消火栓,332020,,倉敷市玉島長尾２６２５番地２,岡山県,倉敷市,,,,133.680392,34.568246,200,公設
332020,0100005373,岡山県倉敷市,消火栓,332020,,倉敷市玉島長尾２６７９番地２,岡山県,倉敷市,,,,133.679253,34.568061,200,公設
332020,0100005374,岡山県倉敷市,消火栓,332020,,倉敷市玉島長尾２６８０,岡山県,倉敷市,,,,133.678825,34.568017,150,公設
332020,0100005375,岡山県倉敷市,消火栓,332020,,倉敷市玉島長尾２７４０番地,岡山県,倉敷市,,,,133.674004,34.569095,75,公設
332020,0100005376,岡山県倉敷市,消火栓,332020,,倉敷市玉島長尾２６８４番地,岡山県,倉敷市,,,,133.677932,34.567854,200,公設
332020,0100005377,岡山県倉敷市,消火栓,332020,,倉敷市玉島長尾２９２８番地２,岡山県,倉敷市,,,,133.676578,34.570249,75,公設
332020,0100005378,岡山県倉敷市,消火栓,332020,,倉敷市玉島長尾２９５３番地,岡山県,倉敷市,,,,133.676516,34.569153,75,公設
332020,0100005379,岡山県倉敷市,消火栓,332020,,倉敷市玉島上成１８１番地,岡山県,倉敷市,,,,133.695823,34.561217,200,公設
332020,0100005380,岡山県倉敷市,消火栓,332020,,倉敷市玉島長尾３２番地５,岡山県,倉敷市,,,,133.690597,34.565987,100,公設
332020,0100005381,岡山県倉敷市,消火栓,332020,,倉敷市玉島長尾１２１３番地１,岡山県,倉敷市,,,,133.683319,34.581691,200,公設
332020,0100005382,岡山県倉敷市,消火栓,332020,,倉敷市玉島長尾６８番地５,岡山県,倉敷市,,,,133.692256,34.566194,75,公設
332020,0100005383,岡山県倉敷市,消火栓,332020,,倉敷市玉島長尾３１６－４,岡山県,倉敷市,,,,133.690011,34.571146,75,公設
332020,0100005384,岡山県倉敷市,消火栓,332020,,倉敷市玉島長尾６３番地７,岡山県,倉敷市,,,,133.692216,34.567081,150,公設
332020,0100005385,岡山県倉敷市,消火栓,332020,,倉敷市玉島長尾２２１番地６,岡山県,倉敷市,,,,133.69302,34.568981,150,公設
332020,0100005386,岡山県倉敷市,消火栓,332020,,倉敷市玉島長尾４８５番地２地先,岡山県,倉敷市,,,,133.693002,34.581253,75,公設
332020,0100005387,岡山県倉敷市,消火栓,332020,,倉敷市玉島長尾,岡山県,倉敷市,,,,133.680412,34.576575,300,公設
332020,0100005388,岡山県倉敷市,消火栓,332020,,倉敷市玉島長尾,岡山県,倉敷市,,,,133.679441,34.574346,150,公設
332020,0100005389,岡山県倉敷市,消火栓,332020,,倉敷市玉島長尾２８９７番地１２,岡山県,倉敷市,,,,133.6767,34.571126,150,公設
332020,0100005390,岡山県倉敷市,消火栓,332020,,倉敷市玉島上成２８６番地２２　地先,岡山県,倉敷市,,,,133.695353,34.560945,100,公設
332020,0100005391,岡山県倉敷市,消火栓,332020,,倉敷市玉島長尾２９９６番地１,岡山県,倉敷市,,,,133.678742,34.571074,150,公設
332020,0100005392,岡山県倉敷市,消火栓,332020,,倉敷市玉島長尾１２８－８,岡山県,倉敷市,,,,133.686945,34.566787,75,公設
332020,0100005393,岡山県倉敷市,消火栓,332020,,倉敷市玉島長尾１１７,岡山県,倉敷市,,,,133.687725,34.568417,75,公設
332020,0100005394,岡山県倉敷市,消火栓,332020,,倉敷市玉島長尾１６７番地１,岡山県,倉敷市,,,,133.688887,34.567446,200,公設
332020,0100005395,岡山県倉敷市,消火栓,332020,,倉敷市玉島長尾３５９３番地３,岡山県,倉敷市,,,,133.679154,34.578073,100,公設
332020,0100005396,岡山県倉敷市,消火栓,332020,,倉敷市玉島長尾１５９０,岡山県,倉敷市,,,,133.684569,34.577111,75,公設
332020,0100005397,岡山県倉敷市,消火栓,332020,,倉敷市玉島長尾,岡山県,倉敷市,,,,133.693183,34.567143,150,公設
332020,0100005398,岡山県倉敷市,消火栓,332020,,倉敷市玉島長尾,岡山県,倉敷市,,,,133.690088,34.575052,200,公設
332020,0100005399,岡山県倉敷市,消火栓,332020,,倉敷市玉島長尾３４２－３,岡山県,倉敷市,,,,133.691921,34.571458,75,公設
332020,0100005400,岡山県倉敷市,消火栓,332020,,倉敷市玉島上成３３４番地４　地先,岡山県,倉敷市,,,,133.693253,34.563495,150,公設
332020,0100005401,岡山県倉敷市,消火栓,332020,,倉敷市玉島上成６０６番地,岡山県,倉敷市,,,,133.692596,34.562377,150,公設
332020,0100005402,岡山県倉敷市,消火栓,332020,,倉敷市玉島上成５９５番地,岡山県,倉敷市,,,,133.691521,34.563017,100,公設
332020,0100005403,岡山県倉敷市,消火栓,332020,,倉敷市玉島上成６２９番地２０　地先,岡山県,倉敷市,,,,133.693556,34.561508,100,公設
332020,0100005404,岡山県倉敷市,消火栓,332020,,倉敷市玉島上成６４８番地８　地先,岡山県,倉敷市,,,,133.692256,34.561791,500,公設
332020,0100005405,岡山県倉敷市,消火栓,332020,,倉敷市玉島上成６５２番地４　地先,岡山県,倉敷市,,,,133.691736,34.561971,400,公設
332020,0100005406,岡山県倉敷市,消火栓,332020,,倉敷市玉島上成７０４番地１　地先,岡山県,倉敷市,,,,133.695157,34.560034,200,公設
332020,0100005407,岡山県倉敷市,消火栓,332020,,倉敷市玉島上成７１７番地４　地先,岡山県,倉敷市,,,,133.6946,34.559087,200,公設
332020,0100005408,岡山県倉敷市,消火栓,332020,,倉敷市玉島上成７１８番地　地先,岡山県,倉敷市,,,,133.693675,34.559422,75,公設
332020,0100005409,岡山県倉敷市,消火栓,332020,,倉敷市玉島上成７２４番地１　地先,岡山県,倉敷市,,,,133.692624,34.559776,100,公設
332020,0100005410,岡山県倉敷市,消火栓,332020,,倉敷市玉島上成６８２番地　地先,岡山県,倉敷市,,,,133.691345,34.560166,500,公設
332020,0100005411,岡山県倉敷市,消火栓,332020,,倉敷市玉島上成８９５番地１９　地先,岡山県,倉敷市,,,,133.695232,34.558305,75,公設
332020,0100005412,岡山県倉敷市,消火栓,332020,,倉敷市玉島上成８５２番地７地先,岡山県,倉敷市,,,,133.693678,34.558724,75,公設
332020,0100005413,岡山県倉敷市,消火栓,332020,,倉敷市玉島上成８７７番地　地先,岡山県,倉敷市,,,,133.69549,34.557344,75,公設
332020,0100005414,岡山県倉敷市,消火栓,332020,,倉敷市玉島上成８６０番地１６　地先,岡山県,倉敷市,,,,133.693891,34.557901,200,公設
332020,0100005415,岡山県倉敷市,消火栓,332020,,倉敷市玉島上成１０２２番地　地先,岡山県,倉敷市,,,,133.69523,34.555805,75,公設
332020,0100005416,岡山県倉敷市,消火栓,332020,,倉敷市玉島上成１０５１番地　地先,岡山県,倉敷市,,,,133.693622,34.556555,75,公設
332020,0100005417,岡山県倉敷市,消火栓,332020,,倉敷市玉島上成１０６４番地　地先,岡山県,倉敷市,,,,133.692559,34.556397,200,公設
332020,0100005418,岡山県倉敷市,消火栓,332020,,倉敷市玉島上成１４２２番地　地先,岡山県,倉敷市,,,,133.691284,34.555351,75,公設
332020,0100005419,岡山県倉敷市,消火栓,332020,,倉敷市玉島上成１１５０番地５,岡山県,倉敷市,,,,133.690871,34.55659,150,公設
332020,0100005420,岡山県倉敷市,消火栓,332020,,倉敷市玉島上成１１５０番地２　地先,岡山県,倉敷市,,,,133.690236,34.555534,75,公設
332020,0100005421,岡山県倉敷市,消火栓,332020,,倉敷市玉島上成１２７５番地３０　地先,岡山県,倉敷市,,,,133.692868,34.554506,75,公設
332020,0100005422,岡山県倉敷市,消火栓,332020,,倉敷市玉島上成１２７５番地２　地先,岡山県,倉敷市,,,,133.692283,34.553938,150,公設
332020,0100005423,岡山県倉敷市,消火栓,332020,,倉敷市玉島上成４９６番地５　地先,岡山県,倉敷市,,,,133.689521,34.564087,300,公設
332020,0100005424,岡山県倉敷市,消火栓,332020,,倉敷市玉島上成４８４番地　地先,岡山県,倉敷市,,,,133.689546,34.563576,75,公設
332020,0100005425,岡山県倉敷市,消火栓,332020,,倉敷市玉島上成４８３番地３　地先,岡山県,倉敷市,,,,133.690058,34.563656,300,公設
332020,0100005426,岡山県倉敷市,消火栓,332020,,倉敷市玉島上成４５３番地６　地先,岡山県,倉敷市,,,,133.689853,34.563287,300,公設
332020,0100005427,岡山県倉敷市,消火栓,332020,,倉敷市玉島上成５８５番地３　地先,岡山県,倉敷市,,,,133.689274,34.562664,300,公設
332020,0100005428,岡山県倉敷市,消火栓,332020,,倉敷市玉島上成５１６番地　地先,岡山県,倉敷市,,,,133.687857,34.564593,150,公設
332020,0100005429,岡山県倉敷市,消火栓,332020,,倉敷市玉島上成５１０番地７　地先,岡山県,倉敷市,,,,133.687773,34.564295,75,公設
332020,0100005430,岡山県倉敷市,消火栓,332020,,倉敷市玉島上成５３８番地１５,岡山県,倉敷市,,,,133.687568,34.563207,100,公設
332020,0100005431,岡山県倉敷市,消火栓,332020,,倉敷市玉島上成５３９番地５　地先,岡山県,倉敷市,,,,133.687089,34.562847,300,公設
332020,0100005432,岡山県倉敷市,消火栓,332020,,倉敷市玉島上成５３９番地７　地先,岡山県,倉敷市,,,,133.686278,34.562764,200,公設
332020,0100005433,岡山県倉敷市,消火栓,332020,,倉敷市玉島上成５５９番地１　地先,岡山県,倉敷市,,,,133.686306,34.561469,200,公設
332020,0100005434,岡山県倉敷市,消火栓,332020,,倉敷市玉島上成７８１番地６　地先,岡山県,倉敷市,,,,133.686422,34.559803,200,公設
332020,0100005435,岡山県倉敷市,消火栓,332020,,倉敷市玉島上成１１２７番地６　地先,岡山県,倉敷市,,,,133.686604,34.557576,200,公設
332020,0100005436,岡山県倉敷市,消火栓,332020,,倉敷市玉島上成１８５０番地１　地先,岡山県,倉敷市,,,,133.686758,34.555973,150,公設
332020,0100005437,岡山県倉敷市,消火栓,332020,,倉敷市玉島上成１４７０番地４　地先,岡山県,倉敷市,,,,133.686878,34.554534,150,公設
332020,0100005438,岡山県倉敷市,消火栓,332020,,倉敷市玉島上成１４６１番地１　地先,岡山県,倉敷市,,,,133.688466,34.555877,75,公設
332020,0100005439,岡山県倉敷市,消火栓,332020,,倉敷市玉島上成８２６番地１　地先,岡山県,倉敷市,,,,133.691919,34.557538,100,公設
332020,0100005440,岡山県倉敷市,消火栓,332020,,倉敷市玉島上成１１３７番地３　地先,岡山県,倉敷市,,,,133.688734,34.55697,150,公設
